tconst	averageRating	numVotes
tt0019226	7.2	30
tt0019227	6.4	270
tt0019228	7.6	10
tt0019229	6.3	29
tt0019231	6.5	27
tt0019233	7.3	18
tt0019236	8.3	17
tt0019237	6.8	1809
tt0019241	5.7	197
tt0019242	6.9	27
tt0019245	6.9	19
tt0019248	6.5	34
tt0019249	6.4	15
tt0019250	6.2	50
tt0019252	2.6	40
tt0019253	6.8	327
tt0019254	8.2	54291
tt0019258	7.5	2605
tt0019259	6.9	15
tt0019260	7.9	14
tt0019264	6.1	15
tt0019265	7.3	18
tt0019267	7.1	1366
tt0019268	5.8	11
tt0019269	7.0	13
tt0019270	5.8	25
tt0019278	7.0	2085
tt0019282	5.8	16
tt0019283	5.6	99
tt0019286	7.0	2136
tt0019288	6.5	40
tt0019290	6.5	285
tt0019296	7.1	18
tt0019298	7.6	17
tt0019302	7.2	13
tt0019304	6.7	1320
tt0019305	6.7	123
tt0019307	6.3	21
tt0019308	7.0	27
tt0019309	5.2	21
tt0019312	6.4	134
tt0019313	6.5	67
tt0019317	5.8	19
tt0019318	7.1	11
tt0019321	8.1	19
tt0019325	6.0	216
tt0019327	7.8	14
tt0019328	5.8	217
tt0019329	7.3	12
tt0019332	6.9	57
tt0019335	4.7	220
tt0019337	5.7	151
tt0019338	6.2	39
tt0019339	7.0	51
tt0019344	7.2	2708
tt0019345	5.3	35
tt0019348	6.3	45
tt0019355	5.1	76
tt0019356	6.2	13
tt0019358	7.4	17
tt0019361	6.8	38
tt0019367	5.4	320
tt0019369	6.3	25
tt0019370	6.5	32
tt0019372	6.2	60
tt0019374	7.0	296
tt0019375	7.1	56
tt0019376	6.7	747
tt0019377	6.0	34
tt0019378	6.7	49
tt0019379	7.6	3750
tt0019380	6.9	20
tt0019381	7.1	102
tt0019385	6.7	48
tt0019388	6.3	244
tt0019391	7.2	25
tt0019395	5.9	12
tt0019397	5.8	220
tt0019398	6.1	118
tt0019399	6.5	32
tt0019400	6.4	1024
tt0019401	5.5	116
tt0019403	7.5	781
tt0019404	5.3	23
tt0019411	6.0	21
tt0019412	7.6	3783
tt0019414	7.1	49
tt0019415	7.5	3588
tt0019419	6.7	40
tt0019421	7.8	14693
tt0019422	7.5	9339
tt0019429	7.3	2371
tt0019431	7.0	30
tt0019434	6.4	287
tt0019436	6.0	20
tt0019437	5.9	94
tt0019438	3.8	7
tt0019439	6.8	12
tt0019441	6.5	38
tt0019445	5.7	194
tt0019447	6.4	48
tt0019450	7.2	12
tt0019451	6.8	449
tt0019453	5.5	71
tt0019456	7.6	54
tt0019459	6.7	16
tt0019462	6.4	274
tt0019463	6.8	21
tt0019465	6.7	776
tt0019466	7.0	418
tt0019469	6.3	55
tt0019471	5.8	40
tt0019472	3.8	24
tt0019473	5.9	21
tt0019474	3.9	44
tt0019476	6.8	23
tt0019478	7.3	33
tt0019480	6.3	250
tt0019481	8.2	13
tt0019483	6.0	7
tt0019485	6.3	45
tt0019486	6.4	80
tt0019489	7.0	408
tt0019491	7.3	62
tt0019492	7.3	14
tt0019496	3.5	28
tt0019497	5.2	12
tt0019498	6.5	270
tt0019501	7.3	32
tt0019504	7.2	1454
tt0019505	1.7	22
tt0019507	6.9	28
tt0019509	7.3	521
tt0019511	7.0	40
tt0019514	7.3	93
tt0019515	7.4	10
tt0019516	5.2	25
tt0019521	7.2	21
tt0019522	6.2	11
tt0019525	9.2	18
tt0019526	6.0	9
tt0019527	6.0	15
tt0019532	6.6	436
tt0019538	6.7	32
tt0019540	3.0	16
tt0019543	6.1	46
tt0019544	6.8	65
tt0019545	6.8	11
tt0019546	6.2	16
tt0019547	6.0	31
tt0019548	7.4	11
tt0019549	6.8	14
tt0019550	4.8	14
tt0019552	6.6	40
tt0019553	6.8	187
tt0019554	6.1	98
tt0019556	6.9	974
tt0019557	6.1	493
tt0019558	7.4	1775
tt0019562	5.2	20
tt0019563	7.2	1801
tt0019567	6.7	33
tt0019571	6.5	238
tt0019572	5.7	45
tt0019574	6.9	860
tt0019575	5.6	22
tt0019582	5.1	20
tt0019585	8.0	6666
tt0019587	6.4	15
tt0019589	7.2	120
tt0019591	7.2	1553
tt0019594	7.2	14
tt0019596	5.5	52
tt0019598	5.5	22
tt0019599	6.6	20
tt0019600	6.3	86
tt0019601	5.9	19
tt0019603	7.2	31
tt0019607	6.6	1172
tt0019608	5.9	18
tt0019609	7.0	138
tt0019610	7.3	30
tt0019611	7.1	1030
tt0019612	7.4	10
tt0019616	6.9	399
tt0019617	6.4	17
tt0019620	6.1	21
tt0019622	5.0	14
tt0019623	7.1	20
tt0019624	7.2	22
tt0019625	6.2	32
tt0019629	6.9	238
tt0019630	5.7	815
tt0019634	6.0	17
tt0019635	4.3	11
tt0019638	7.3	8
tt0019639	3.6	17
tt0019640	6.8	890
tt0019644	7.1	1393
tt0019646	7.5	1035
tt0019647	7.0	10
tt0019649	7.2	2125
tt0019651	5.8	60
tt0019655	7.4	1565
tt0019657	6.5	45
tt0019658	5.2	251
tt0019664	7.1	20
tt0019666	7.4	18
tt0019668	4.3	17
